molecule_chembl_id,canonical_smiles,standard_value,0,MW,LogP,NumHDonors,NumHAcceptors,standard_value_norm,pIC50_values
CHEMBL4757469,Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@@H](CC1CCCCC1)NC(=N)NC(=O)C1CCCc2ccccc21.O=C(O)C(F)(F)F,95.0,active,567.7560000000004,4.283490000000002,4.0,5.0,95.0,7.022276394711152
CHEMBL4741771,COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)N(C(C)C)C(C)C)ccc2C)cc1OC.O=C(O)C(F)(F)F,11.0,inactive,643.8510000000002,4.980490000000004,4.0,7.0,11.0,7.958607314841775
CHEMBL4754691,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)c1.O=C(O)C(F)(F)F,4.0,active,573.7160000000003,3.0810900000000023,5.0,7.0,4.0,8.397940008672037
CHEMBL4749657,COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)NC3CC3)ccc2C)cc1OC.O=C(O)C(F)(F)F,30.0,active,599.7540000000002,3.613690000000002,5.0,7.0,30.0,7.522878745280337
CHEMBL4740385,COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)NC3CCCCC3)ccc2C)cc1OC.O=C(O)C(F)(F)F,163.0,active,641.8350000000002,4.783990000000003,5.0,7.0,163.0,6.787812395596042
CHEMBL4798170,COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)N3CCOCC3)ccc2C)cc1OC.O=C(O)C(F)(F)F,12.0,active,629.7800000000003,3.1938900000000023,4.0,8.0,12.0,7.920818753952375
CHEMBL4794580,COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(N(S(C)(=O)=O)S(C)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,15.0,inactive,651.8080000000002,2.8985900000000013,4.0,9.0,15.0,7.823908740944319
CHEMBL4783048,COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,7.0,inactive,559.6890000000003,2.820390000000001,5.0,7.0,7.0,8.154901959985743
CHEMBL4793769,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)c1.O=C(O)C(F)(F)F,851.0,inactive,573.7160000000003,3.0810900000000023,5.0,7.0,851.0,6.070070439915412
CHEMBL4788968,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@H](NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)C2CCCCC2)c1.O=C(O)C(F)(F)F,57.0,inactive,559.6890000000002,2.690990000000002,5.0,7.0,57.0,7.2441251443275085
CHEMBL4753545,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@H](NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)c2ccccc2)c1.O=C(O)C(F)(F)F,108.0,inactive,553.6410000000003,2.4833900000000018,5.0,7.0,108.0,6.966576244513051
CHEMBL4778460,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@H](NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)C(C)C)c1.O=C(O)C(F)(F)F,124.0,inactive,519.6240000000004,1.7666900000000014,5.0,7.0,124.0,6.906578314837765
CHEMBL4761356,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC(C)C)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)c1.O=C(O)C(F)(F)F,258.0,inactive,533.6510000000003,2.1567900000000018,5.0,7.0,258.0,6.58838029403677
CHEMBL4791822,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](Cc2ccccc2)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)c1.O=C(O)C(F)(F)F,204.0,inactive,567.6680000000001,2.35339,5.0,7.0,204.0,6.690369832574102
CHEMBL4746206,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](C)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)c1.O=C(O)C(F)(F)F,5947.0,inactive,491.5700000000002,1.1305900000000018,5.0,7.0,5947.0,5.225702061500723
CHEMBL4788257,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(F)c(OC)c2)c1.O=C(O)C(F)(F)F,729.0,inactive,561.6800000000003,3.211590000000001,5.0,6.0,729.0,6.137272471682025
CHEMBL4751867,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(OC)c(Cl)c2)c1.O=C(O)C(F)(F)F,5.0,inactive,578.1350000000003,3.7258900000000015,5.0,6.0,5.0,8.301029995663981
CHEMBL4792649,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2cc(Cl)cc(OC)c2)c1.O=C(O)C(F)(F)F,10.0,inactive,578.1350000000003,3.7258900000000015,5.0,6.0,10.0,8.0
CHEMBL4755364,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2cc(Cl)cc(C(F)(F)F)c2)c1.O=C(O)C(F)(F)F,18.0,inactive,616.1060000000004,4.736090000000004,5.0,5.0,18.0,7.7447274948966935
CHEMBL4747915,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(Cl)c(Cl)c2)c1.O=C(O)C(F)(F)F,36.0,inactive,582.5540000000003,4.370690000000002,5.0,5.0,36.0,7.443697499232712
CHEMBL4797663,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1.O=C(O)C(F)(F)F,110.0,inactive,649.6580000000005,5.101490000000004,5.0,5.0,110.0,6.958607314841775
CHEMBL4746757,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(OC)c(C(F)(F)F)c2)c1.O=C(O)C(F)(F)F,16.0,inactive,611.6870000000005,4.0912900000000025,5.0,6.0,16.0,7.795880017344075
CHEMBL4751432,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(S(C)(=O)=O)cc2)c1.O=C(O)C(F)(F)F,25.0,inactive,591.7560000000004,2.467390000000001,5.0,7.0,25.0,7.6020599913279625
CHEMBL4763902,COc1ccc(CC(=O)NC(=N)N[C@H](Cc2ccccc2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,61.0,inactive,553.6410000000002,2.0926899999999997,5.0,7.0,61.0,7.214670164989233
CHEMBL4796144,COc1ccc(CC(=O)NC(=N)N[C@H](Cc2ccccc2F)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,225.0,inactive,571.6310000000002,2.23179,5.0,7.0,225.0,6.647817481888637
CHEMBL4743799,COc1ccc(CC(=O)NC(=N)N[C@H](Cc2cccs2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,122.0,inactive,559.6700000000002,2.15419,5.0,8.0,122.0,6.913640169325252
CHEMBL4760681,COc1ccc(CC(=O)NC(=N)N[C@H](Cc2cc3ccccc3s2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,123.0,inactive,609.7300000000001,3.3073900000000007,5.0,8.0,123.0,6.910094888560602
CHEMBL4741258,COc1ccc(CC(=O)NC(=N)N[C@H](Cn2cc(-c3ccccc3)nn2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,677.0,inactive,620.6920000000001,1.8086900000000008,5.0,10.0,677.0,6.169411331314856
CHEMBL4746215,COc1ccc(CC(=O)NC(=N)N[C@H](CN2CCOCC2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,2593.0,inactive,562.6490000000003,0.1821900000000036,5.0,9.0,2593.0,5.586197483230649
CHEMBL4791638,COc1ccc(CC(=O)NC(=N)N[C@@H](C(=O)Nc2cc(S(N)(=O)=O)ccc2C)C2CCCCC2)cc1OC.O=C(O)C(F)(F)F,9.0,inactive,545.6620000000004,2.4302900000000003,5.0,7.0,9.0,8.045757490560675
CHEMBL4786011,COc1ccc(CC(=O)NC(=N)N[C@@H](C(=O)Nc2cc(S(N)(=O)=O)ccc2C)C2=CCC=CC2)cc1OC.O=C(O)C(F)(F)F,83.0,inactive,541.6300000000003,2.12639,5.0,7.0,83.0,7.080921907623926
CHEMBL4782948,COc1ccc(CC(=O)NC(=N)N[C@H](C(=O)Nc2cc(S(N)(=O)=O)ccc2C)C2CCCC2)cc1OC.O=C(O)C(F)(F)F,427.0,inactive,531.6350000000003,2.0401900000000004,5.0,7.0,427.0,6.369572124974976
CHEMBL4740277,COc1ccc(CC(=O)NC(=N)N[C@H](CC2CC2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,95.0,inactive,517.6080000000003,1.6500900000000016,5.0,7.0,95.0,7.022276394711152
CHEMBL4743795,COc1ccc(CC(=O)NC(=N)N[C@@H](C(=O)Nc2cc(S(N)(=O)=O)ccc2C)C2CC2)cc1OC.O=C(O)C(F)(F)F,106.0,inactive,503.5810000000004,1.2599900000000008,5.0,7.0,106.0,6.97469413473523
CHEMBL4777316,COc1ccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,84.0,inactive,519.6240000000003,1.8960900000000016,5.0,7.0,84.0,7.075720713938118
CHEMBL4790435,COc1ccc(CC(=O)NC(=N)N[C@@H](C(=O)Nc2cc(S(N)(=O)=O)ccc2C)C(C)C)cc1OC.O=C(O)C(F)(F)F,431.0,inactive,505.5970000000003,1.5059900000000008,5.0,7.0,431.0,6.3655227298392685
CHEMBL4741742,COc1ccc(CC(=O)NC(=N)N[C@@H](C(=O)Nc2cc(S(N)(=O)=O)ccc2C)C(C)(C)C)cc1OC.O=C(O)C(F)(F)F,212.0,inactive,519.6240000000004,1.8960900000000005,5.0,7.0,212.0,6.673664139071248
CHEMBL4794632,CCCC[C@@H](NC(=N)NC(=O)Cc1ccc(OC)c(OC)c1)C(=O)Nc1cc(S(N)(=O)=O)ccc1C.O=C(O)C(F)(F)F,8.0,inactive,519.6240000000003,2.04019,5.0,7.0,8.0,8.096910013008056
CHEMBL4755936,CCC[C@@H](NC(=N)NC(=O)Cc1ccc(OC)c(OC)c1)C(=O)Nc1cc(S(N)(=O)=O)ccc1C.O=C(O)C(F)(F)F,45.0,inactive,505.5970000000002,1.6500900000000005,5.0,7.0,45.0,7.346787486224656
CHEMBL4781123,CC[C@@H](NC(=N)NC(=O)Cc1ccc(OC)c(OC)c1)C(=O)Nc1cc(S(N)(=O)=O)ccc1C.O=C(O)C(F)(F)F,375.0,inactive,491.5700000000002,1.259990000000001,5.0,7.0,375.0,6.425968732272281
CHEMBL4781877,COc1ccc(CC(=O)NC(=N)N[C@H](C)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,6553.0,inactive,477.5430000000003,0.8698900000000022,5.0,7.0,6553.0,5.183559832043861
CHEMBL4795135,COc1ccc(CC(=O)NC(=N)NCC(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,18340.0,inactive,463.51600000000025,0.4813900000000011,5.0,7.0,18340.0,4.736600668665997
CHEMBL4750485,COc1ccc(CC(=O)NC(=N)N[C@H](CSC)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,2532.0,inactive,523.6370000000003,1.2129900000000025,5.0,8.0,2532.0,5.596536298654683
CHEMBL4744222,COC[C@@H](NC(=N)NC(=O)Cc1ccc(OC)c(OC)c1)C(=O)Nc1cc(S(N)(=O)=O)ccc1C.O=C(O)C(F)(F)F,243.0,inactive,507.5690000000002,0.4963900000000018,5.0,8.0,243.0,6.614393726401688
CHEMBL4755672,COc1ccc(CC(=O)NC(=N)N[C@H](CCSC)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,127.0,inactive,537.6640000000002,1.603090000000002,5.0,8.0,127.0,6.896196279044043
CHEMBL4745166,COCC[C@@H](NC(=N)NC(=O)Cc1ccc(OC)c(OC)c1)C(=O)Nc1cc(S(N)(=O)=O)ccc1C.O=C(O)C(F)(F)F,529.0,inactive,521.5960000000002,0.886490000000002,5.0,8.0,529.0,6.276544327964814
CHEMBL4745201,CCOC[C@@H](NC(=N)NC(=O)Cc1ccc(OC)c(OC)c1)C(=O)Nc1cc(S(N)(=O)=O)ccc1C.O=C(O)C(F)(F)F,45.0,inactive,521.5960000000002,0.886490000000002,5.0,8.0,45.0,7.346787486224656
CHEMBL4745248,COc1ccc(CC(=O)NC(=N)N[C@H](CO)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,7513.0,active,493.54200000000026,-0.1577099999999984,6.0,8.0,7513.0,5.124186611160242
CHEMBL3916243,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C=CSC(N)=N1,100000.0,active,367.4090000000001,3.135080000000001,2.0,6.0,100000.0,4.0
CHEMBL4854306,Cc1ccc(Cl)cc1N1CCN(C(=O)CCC2(C3CC3)NC(=O)NC2=O)CC1,30000.0,active,404.8980000000002,2.06542,2.0,4.0,30000.0,4.522878745280337
CHEMBL4873384,O=C1NC(=O)[C@@H](CCC(=O)N2CCN(c3cc(Cl)cc(Cl)c3)CC2)N1,30000.0,inactive,385.2510000000001,1.6302,2.0,4.0,30000.0,4.522878745280337
CHEMBL5088790,Cl.Cl.NC1=N[C@@]2(c3cccs3)CN(c3ncccn3)C[C@H]2CS1,40900.0,inactive,317.44300000000004,1.9313,1.0,7.0,40900.0,4.388276691992658
CHEMBL5093835,Cl.NC1=N[C@@]2(c3cccs3)CN(c3ncc(F)cn3)C[C@H]2CS1,19000.0,inactive,335.43300000000005,2.0704,1.0,7.0,19000.0,4.721246399047171
CHEMBL5091705,Cl.NC1=N[C@@]2(c3cnccn3)CN(c3ncc(F)cn3)C[C@H]2CS1,83000.0,active,331.38000000000005,0.7988999999999997,1.0,8.0,83000.0,4.080921907623926
CHEMBL3701715,Cl.N#Cc1ccc([C@]23CN(c4ncc(F)cn4)C[C@H]2CSC(N)=N3)s1,14000.0,active,360.443,1.94208,1.0,8.0,14000.0,4.853871964321762
CHEMBL3701713,Cl.NC1=N[C@@]2(c3ccns3)CN(c3ncc(F)cn3)C[C@H]2CS1,29000.0,active,336.42100000000005,1.4654,1.0,8.0,29000.0,4.5376020021010435
CHEMBL3667410,NC1=N[C@@]2(c3cc(NC(=O)c4ccc(F)cn4)ccc3F)CN(c3ncc(F)cn3)C[C@H]2CS1,80000.0,active,485.4950000000002,2.934400000000002,2.0,8.0,80000.0,4.096910013008056
CHEMBL3667415,NC1=N[C@@]2(c3cc(NC(=O)c4ncc(F)cc4F)ccc3F)CN(c3ncc(F)cn3)C[C@H]2CS1,169000.0,active,503.4850000000002,3.073500000000002,2.0,8.0,169000.0,3.7721132953863266
CHEMBL4452566,COc1cnc(C(=O)Nc2ccc(F)c([C@]34CN(c5ncc(F)cn5)C[C@H]3CSC(N)=N4)c2)cn1,65000.0,active,498.5190000000002,2.1989,2.0,10.0,65000.0,4.187086643357144
CHEMBL5074068,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)Cn4nc(C#N)cc4C(N)=N3)c2)cn1,100000.0,active,420.4080000000001,1.5790799999999998,2.0,9.0,100000.0,4.0
CHEMBL3670385,C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)nc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,54000.0,inactive,495.35900000000015,2.7876000000000003,3.0,8.0,54000.0,4.267606240177032
CHEMBL5070669,C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,20600.0,inactive,494.37100000000015,3.3926000000000007,3.0,7.0,20600.0,4.686132779630847
CHEMBL3670375,C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,205000.0,inactive,513.8010000000002,4.463800000000003,2.0,6.0,205000.0,3.688246138944246
CHEMBL3670372,C[C@@]1(c2nc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,217000.0,inactive,480.2490000000002,4.0984000000000025,2.0,6.0,217000.0,3.6635402661514704
CHEMBL3670371,C[C@@]1(c2nc(NC(=O)c3ncc(OC(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,236000.0,inactive,511.8100000000002,4.046400000000001,2.0,7.0,236000.0,3.6270879970298933
CHEMBL3261069,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)n1,178000.0,inactive,450.3960000000002,2.9717,2.0,7.0,178000.0,3.749579997691106
CHEMBL3261068,Cc1cc(C#N)cnc1C(=O)Nc1cc([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c(F)cn1,250000.0,inactive,450.3960000000001,2.9717,2.0,7.0,250000.0,3.6020599913279625
CHEMBL3670365,C[C@@]1(c2nc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,205000.0,inactive,470.8140000000002,3.3166800000000016,2.0,7.0,205000.0,3.688246138944246
CHEMBL3670368,C[C@@]1(c2nc(NC(=O)c3ncc(C#N)cc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,17500.0,inactive,451.3840000000002,2.24548,3.0,8.0,17500.0,4.756961951313706
CHEMBL3670367,C[C@@]1(c2nc(NC(=O)c3ncc(OCC(F)(F)F)nc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,106000.0,inactive,525.3850000000002,2.7099,3.0,9.0,106000.0,3.9746941347352296
CHEMBL5089745,C[C@@]1(c2nc(NC(=O)c3ncc(OCCF)nc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,41900.0,active,489.40500000000014,2.1171,3.0,9.0,41900.0,4.377785977033705
CHEMBL5080033,COCCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CO[C@@](C)(C(F)(F)F)C(N)=N3)n2)c(N)n1,95100.0,active,501.44100000000026,1.7939999999999998,3.0,10.0,95100.0,4.021819483062586
CHEMBL3653341,C[C@@]1(c2cccc(NC(=O)c3ccc(Br)cn3)c2)COCC(N)=N1,10000.0,active,389.25300000000016,2.699,2.0,5.0,10000.0,5.0
CHEMBL3653401,C[C@@]1(c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,250000.0,active,489.26700000000017,4.159100000000002,2.0,5.0,250000.0,3.6020599913279625
CHEMBL3653404,C[C@@]1(c2cc(NC(=O)c3ncc(Br)cn3)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,180000.0,active,490.25500000000017,3.554100000000002,2.0,6.0,180000.0,3.744727494896694
CHEMBL5077684,Cc1nc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,250000.0,active,450.3960000000002,2.9717,2.0,7.0,250000.0,3.6020599913279625
CHEMBL5075177,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CO[C@@](C)(C(F)(F)F)C(N)=N3)c2)c(C)c1,250000.0,active,454.42400000000015,3.7136200000000015,2.0,6.0,250000.0,3.6020599913279625
CHEMBL5086270,Cc1cc(OC(F)F)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,250000.0,active,490.4040000000003,4.306420000000003,2.0,6.0,250000.0,3.6020599913279625
CHEMBL5074449,C[C@@]1(c2cc(NC(=O)c3ncc(OC(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,250000.0,active,510.8220000000002,4.651400000000002,2.0,6.0,250000.0,3.6020599913279625
CHEMBL3653399,C[C@@]1(c2cccc(NC(=O)c3ccc(Br)cn3)c2)CO[C@@](C)(C(F)(F)F)C(N)=N1,73000.0,active,471.27700000000016,4.020000000000002,2.0,5.0,73000.0,4.136677139879544
CHEMBL3653393,CC1(c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)COCC(N)=N1,10000.0,active,407.24300000000017,2.8381000000000007,2.0,5.0,10000.0,5.0
CHEMBL5172999,C[C@@]1(c2cccc(Nc3ccccc3)c2Cl)CC(=O)N(C2CCOCC2)C(=N)N1,58.0,active,412.9210000000002,4.234470000000002,3.0,4.0,58.0,7.236572006437063
CHEMBL5191783,C[C@H]1C[C@@H](N2C(=N)N[C@](C)(c3cccc(Nc4ccc(C5CC5)nc4)c3Cl)CC2=O)CCO1,64.0,active,468.0010000000004,4.895370000000004,3.0,5.0,64.0,7.1938200260161125
CHEMBL5204196,C[C@H]1C[C@@H](N2C(=N)N[C@](C)(c3cccc(Nc4cnc(C5CC5)nc4)c3Cl)CC2=O)CCO1,215.0,active,468.9890000000003,4.290370000000003,3.0,6.0,215.0,6.667561540084395
CHEMBL5204856,C[C@@]1(c2cccc(NC(=O)c3ccccc3)c2Cl)CC(=O)N(C2CCOCC2)C(=N)N1,10000.0,active,440.9310000000003,3.743170000000002,3.0,4.0,10000.0,5.0
CHEMBL5095248,COCc1nn(Cc2ccc(Cn3ccccc3=O)cc2)cc1C(=O)NCc1nccc(OC)c1F,10000.0,inactive,491.52300000000025,2.7605000000000013,1.0,8.0,10000.0,5.0
CHEMBL3951810,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H](C)[C@@H]2CC[C@H](c4cc(F)c(Cl)cc4C(F)(F)F)O2)C3=O)cn1,20000.0,active,538.9290000000001,4.918320000000005,0.0,6.0,20000.0,4.698970004336019
CHEMBL5179569,CC(C)C[C@H](NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,4.89,active,1027.2299999999998,2.6893000000000136,7.0,11.0,4.89,8.31069114087638
CHEMBL5188873,CC(C)C[C@H](NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc1ccc(OC(C)(C)C)cc1)C(=O)N1CCC[C@H]1C(=O)O,19.0,active,1099.337,3.866600000000015,7.0,12.0,19.0,7.721246399047171
CHEMBL5192597,COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccc(O)cc1)N(C)C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C,0.178,active,1057.2559999999996,2.4833000000000105,7.0,13.0,0.178,9.749579997691106
CHEMBL5184180,CC(C)C[C@H](NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCCOCCOCCn1cc(CNC(=O)[C@H](CCCCNC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CO)NC(=O)CCN2c3ccccc3C(C)(C)[C@]23C=Cc2cc([N+](=O)[O-])ccc2O3)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)C(CCC(N)=O)NC(=O)[C@H](CO)NC(=O)CCN2c3ccccc3C(C)(C)[C@]23CCc2cc([N+](=O)[O-])ccc2O3)nn1,41.0,active,3036.577999999996,2.05910000000011,26.0,43.0,41.0,7.3872161432802645
CHEMBL5184529,CC(C)C[C@H](NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)NCCOCCOCCn1cc(CNC(=O)[C@H](CCCCNC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CO)NC(=O)CCN2c3ccccc3C(C)(C)[C@]23C=Cc2cc([N+](=O)[O-])ccc2O3)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)C(CCC(N)=O)NC(=O)[C@H](CO)NC(=O)CCN2c3ccccc3C(C)(C)[C@]23CCc2cc([N+](=O)[O-])ccc2O3)nn1,22.0,active,3052.576999999996,1.7647000000001114,27.0,44.0,22.0,7.657577319177793
CHEMBL5183847,Cn1cnc(Cn2c(=O)[nH]/c(=N\c3cc4cn(C)nc4cc3Cl)n(Cc3cc(F)c(F)cc3F)c2=O)n1,100000.0,active,531.8860000000001,1.7529999999999997,1.0,10.0,100000.0,4.0
CHEMBL5426970,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,50000.0,active,477.6270000000002,2.9081,3.0,6.0,50000.0,4.301029995663981
CHEMBL5433524,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NC1CC1,50000.0,active,560.7170000000002,2.5569000000000006,4.0,7.0,50000.0,4.301029995663981
CHEMBL5405589,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1ccccc1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,50000.0,active,474.6270000000002,3.2327800000000018,3.0,6.0,50000.0,4.301029995663981
CHEMBL5433349,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C(C)(C)Sc1ccccc1,50000.0,active,479.6392035560002,2.9081,3.0,6.0,50000.0,4.301029995663981
CHEMBL5405557,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1cccc(Cl)c1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,50000.0,active,512.0720000000002,3.561500000000001,3.0,6.0,50000.0,4.301029995663981
CHEMBL5402510,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C(C)(C)Oc1ccc(Cl)cc1,50000.0,active,498.0162035560003,2.8482000000000003,3.0,6.0,50000.0,4.301029995663981
